Class Name,Class Visibility,Class Library,Usage,Used In Library
com.fasterxml.jackson.annotation.JsonSubTypes,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.Date,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.json.WriterBasedJsonGenerator,public,com.fasterxml.jackson.core:jackson-core:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.JsonCreator,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,cast,com.fasterxml.jackson.core:jackson-databind:2.12.3
java.util.UUID,public,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.jsontype.jdk.EnumTypingTest$TestEnum,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.databind.ObjectMapper,public,com.fasterxml.jackson.core:jackson-databind:2.12.3,method call,com.fasterxml.jackson.core:jackson-core:2.12.3
com.fasterxml.jackson.databind.jsontype.deftyping.TestDefaultForObject$StringBean,default,unknownLib,Class.forName,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.annotation.ObjectIdGenerators$UUIDGenerator,public,com.fasterxml.jackson.core:jackson-annotations:2.12.3,method call,com.fasterxml.jackson.core:jackson-databind:2.12.3
com.fasterxml.jackson.core.type.WritableTypeId,public,com.fasterxml.jackson.core:jackson-core:2.12.3,instantiation,com.fasterxml.jackson.core:jackson-databind:2.12.3
